site,name,price,url,sizes,availability,description
organicbasics,Core Rib Mock Neck Long Sleeve Dress,Destination Shipping method Delivery time Price Free above,https://www.organicbasics.com/products/core-rib-mock-neck-long-sleeve-dress-golden-clay?_pos=6&_sid=bfdde5f03&_ss=r,Find my size,,"Strictly necessary cookies help make a website navigable by activating basic functions such as page navigation and access to secure website areas. Without these cookies, the website would not be able to work properly."
organicbasics,Soft Knit Rib Mock Neck Dress,Destination Shipping method Delivery time Price Free above,https://www.organicbasics.com/products/soft-knit-rib-mock-neck-dress-black?_pos=7&_sid=bfdde5f03&_ss=r,Find my size,,"Strictly necessary cookies help make a website navigable by activating basic functions such as page navigation and access to secure website areas. Without these cookies, the website would not be able to work properly."
organicbasics,Core Icon Panel Dress,Destination Shipping method Delivery time Price Free above,https://www.organicbasics.com/products/womens-core-icon-panel-dress-eclipse?_pos=8&_sid=bfdde5f03&_ss=r,Find my size,,"Strictly necessary cookies help make a website navigable by activating basic functions such as page navigation and access to secure website areas. Without these cookies, the website would not be able to work properly."
organicbasics,Flex Mini Dress,Destination Shipping method Delivery time Price Free above,https://www.organicbasics.com/products/womens-organic-cotton-flex-mini-dress-rose-wood?_pos=9&_sid=bfdde5f03&_ss=r,Find my size,,"Strictly necessary cookies help make a website navigable by activating basic functions such as page navigation and access to secure website areas. Without these cookies, the website would not be able to work properly."
organicbasics,Soft Knit Rib Mock Neck Dress,Destination Shipping method Delivery time Price Free above,https://www.organicbasics.com/products/soft-knit-rib-mock-neck-dress-silver-mist?_pos=10&_sid=bfdde5f03&_ss=r,Find my size,,"Strictly necessary cookies help make a website navigable by activating basic functions such as page navigation and access to secure website areas. Without these cookies, the website would not be able to work properly."
organicbasics,Flex Mini Dress,Destination Shipping method Delivery time Price Free above,https://www.organicbasics.com/products/womens-organic-cotton-flex-mini-dress-seaweed?_pos=11&_sid=bfdde5f03&_ss=r,Find my size,,"Strictly necessary cookies help make a website navigable by activating basic functions such as page navigation and access to secure website areas. Without these cookies, the website would not be able to work properly."
organicbasics,Soft Knit Rib Mock Neck Dress,Destination Shipping method Delivery time Price Free above,https://www.organicbasics.com/products/soft-knit-rib-mock-neck-dress-tangerine?_pos=12&_sid=bfdde5f03&_ss=r,Find my size,,"Strictly necessary cookies help make a website navigable by activating basic functions such as page navigation and access to secure website areas. Without these cookies, the website would not be able to work properly."
organicbasics,Flex Mini Dress,Destination Shipping method Delivery time Price Free above,https://www.organicbasics.com/products/womens-organic-cotton-flex-mini-dress-lime?_pos=13&_sid=bfdde5f03&_ss=r,Find my size,,"Strictly necessary cookies help make a website navigable by activating basic functions such as page navigation and access to secure website areas. Without these cookies, the website would not be able to work properly."
organicbasics,Core Straight Leg Pants,Destination Shipping method Delivery time Price Free above,https://www.organicbasics.com/products/womens-core-straight-leg-pants-black?_pos=14&_sid=bfdde5f03&_ss=r,Find my size,,"Strictly necessary cookies help make a website navigable by activating basic functions such as page navigation and access to secure website areas. Without these cookies, the website would not be able to work properly."
organicbasics,Core Flare Pants,Destination Shipping method Delivery time Price Free above,https://www.organicbasics.com/products/womens-core-flare-pants-black?_pos=15&_sid=bfdde5f03&_ss=r,Find my size,,"Strictly necessary cookies help make a website navigable by activating basic functions such as page navigation and access to secure website areas. Without these cookies, the website would not be able to work properly."
organicbasics,Core Straight Leg Pants,Destination Shipping method Delivery time Price Free above,https://www.organicbasics.com/products/womens-core-straight-leg-pants-seaweed?_pos=16&_sid=bfdde5f03&_ss=r,Find my size,,"Strictly necessary cookies help make a website navigable by activating basic functions such as page navigation and access to secure website areas. Without these cookies, the website would not be able to work properly."
organicbasics,Core Flare Pants,Destination Shipping method Delivery time Price Free above,https://www.organicbasics.com/products/womens-core-flare-pants-olive?_pos=17&_sid=bfdde5f03&_ss=r,Find my size,,"Strictly necessary cookies help make a website navigable by activating basic functions such as page navigation and access to secure website areas. Without these cookies, the website would not be able to work properly."
organicbasics,Core Straight Leg Pants,Destination Shipping method Delivery time Price Free above,https://www.organicbasics.com/products/womens-core-straight-leg-pants-azure-blue?_pos=18&_sid=bfdde5f03&_ss=r,Find my size,,"Strictly necessary cookies help make a website navigable by activating basic functions such as page navigation and access to secure website areas. Without these cookies, the website would not be able to work properly."
organicbasics,Core Flare Pants,Destination Shipping method Delivery time Price Free above,https://www.organicbasics.com/products/womens-core-flare-pants-midnight-blue?_pos=19&_sid=bfdde5f03&_ss=r,Find my size,,"Strictly necessary cookies help make a website navigable by activating basic functions such as page navigation and access to secure website areas. Without these cookies, the website would not be able to work properly."
